Client_ID,Age,Sexe,Revenu_Annuel,Fréquence_Achat,Montant_Total_Dépensé,Type_Produit_Principal,Durée_Client,Visites_Mensuelles,Panier_Moyen,Reduction_Utilisee,Satisfaction_Client
1512,40,Femme,110201.0,4,19034.13,Electronique,2,3,364.93,Non,2.0
1513,59,Homme,128775.0,2,11401.94,Maison,6,7,31.57,Oui,2.0
1514,39,Homme,45032.0,10,3389.96,Electronique,14,11,183.87,Oui,5.0
1515,38,Femme,79624.0,22,18714.38,Alimentation,1,12,347.53,Oui,1.0
1516,44,Femme,98177.0,5,17383.24,Electronique,2,9,81.93,Non,5.0
1517,48,Homme,61964.0,18,17301.82,Electronique,9,1,404.52,Non,10.0
1518,23,Homme,50028.0,10,13896.16,Vêtements,6,4,459.0,Non,3.0
1519,44,Femme,131030.0,23,12535.83,Electronique,8,2,189.97,Oui,3.0
1520,57,Femme,74646.0,22,393.01,Electronique,7,2,358.8,Oui,8.0
1521,51,Homme,101187.0,28,14986.28,Vêtements,9,17,91.14,Non,3.0
1522,29,Homme,28536.0,15,19215.5,Electronique,9,2,351.59,Non,3.0
1523,62,Homme,137399.0,27,5269.04,Maison,11,4,30.3,Oui,1.0
1524,24,Homme,76747.0,9,11074.66,Electronique,4,11,92.37,Oui,8.0
1525,27,Homme,65712.0,11,9089.48,Alimentation,7,19,360.74,Oui,10.0
1526,62,Homme,26273.0,26,4139.1,Electronique,5,13,361.69,Non,10.0
1527,34,Femme,91820.0,21,16497.3,Electronique,7,18,327.76,Oui,6.0
1528,43,Homme,145342.0,25,17588.14,Alimentation,4,19,249.13,Oui,8.0
1529,38,Homme,111228.0,25,13669.27,Vêtements,12,15,343.96,Oui,3.0
1530,45,Homme,94353.0,29,10867.25,Maison,10,12,391.42,Oui,6.0
1531,63,Homme,114491.0,17,19218.68,Electronique,11,11,483.91,Non,2.0
1532,19,Femme,112091.0,21,2487.13,Maison,11,1,446.55,Oui,3.0
1533,60,Femme,105914.0,9,14784.41,Beauté,1,16,401.38,Non,4.0
1534,18,Homme,70830.0,23,2654.38,Maison,4,13,353.48,Oui,9.0
1535,68,Femme,,16,7698.71,Vêtements,13,6,295.59,Non,4.0
1536,53,Femme,37127.0,6,11751.14,Vêtements,10,6,77.89,Non,7.0
1537,68,Femme,135150.0,22,14768.05,Electronique,3,10,99.47,Non,8.0
1538,43,Femme,103488.0,11,173.95,Alimentation,9,2,413.73,Non,5.0
1539,46,Femme,31539.0,23,5285.9,Vêtements,5,3,405.59,Oui,2.0
1540,38,Femme,66761.0,17,10810.19,Alimentation,4,6,314.94,Non,8.0
1541,28,Homme,66219.0,4,10704.19,Beauté,8,16,230.64,Non,5.0
1542,57,Homme,34692.0,29,12788.77,Alimentation,5,6,32.5,Oui,5.0
1543,28,Homme,103656.0,15,6146.69,Sport,3,13,177.04,Non,7.0
1544,53,Homme,33334.0,1,10856.53,Alimentation,2,4,221.91,Non,6.0
1545,66,Homme,48615.0,22,3876.76,Vêtements,8,15,253.19,Oui,3.0
1546,56,Femme,27903.0,29,38187.600000000006,Alimentation,12,6,466.08,Non,7.0
1547,57,Homme,48527.0,20,11573.62,Alimentation,2,1,72.18,Oui,1.0
1548,52,Homme,35629.0,1,13740.9,Sport,14,9,269.06,Non,4.0
1549,51,Femme,141690.0,9,2495.96,Sport,8,12,196.6,Non,4.0
1550,64,Femme,78008.0,12,2543.52,Electronique,5,11,495.25,Non,6.0
1551,41,Homme,103276.0,4,11349.52,Vêtements,8,13,433.69,Oui,6.0
1552,39,Femme,119318.0,28,5474.91,Electronique,5,1,230.62,Non,10.0
1553,22,Femme,46708.0,22,7908.74,Sport,1,19,499.85,Oui,8.0
1554,50,Femme,30860.0,13,8074.89,Alimentation,12,4,266.75,Non,1.0
1555,53,Femme,37438.0,7,3653.2,Electro,13,5,100.22,Non,7.0
1556,64,Homme,87300.0,8,126.16,Beauté,11,17,286.82,Non,4.0
1557,37,Femme,149263.0,28,17077.72,Alimentation,14,5,128.58,Non,6.0
1558,36,Homme,91545.0,13,14328.54,Electronique,11,19,325.43,Oui,10.0
1559,52,Homme,40842.0,11,13841.72,Alimentation,2,3,469.97,Oui,9.0
1560,69,Femme,80213.0,9,10975.45,Beauté,14,11,397.38,Oui,3.0
1561,60,Femme,62372.0,25,14049.3,Sport,6,2,151.12,Non,8.0
1562,34,Femme,134316.0,24,18720.2,Vêtements,3,14,162.49,Oui,3.0
1563,62,Homme,118971.0,16,13346.91,Maison,8,6,53.26,Oui,6.0
1564,60,Femme,88906.0,10,5375.32,Vêtements,5,19,157.22,Non,2.0
1565,51,Femme,58744.0,11,11454.15,Vêtements,3,1,64.46,Oui,9.0
1566,26,Femme,136082.0,12,8902.26,Sport,12,7,259.74,Non,2.0
1567,43,Femme,,28,11172.74,Vêtements,10,2,360.01,Non,5.0
1568,19,Femme,149070.0,14,10400.45,Beauté,7,19,380.57,Oui,6.0
1569,26,Homme,105990.0,19,17189.63,Sport,14,1,48.57,Oui,4.0
1570,26,Femme,141670.0,12,13070.82,Vêtements,8,9,183.18,Non,7.0
1571,57,Femme,126917.0,18,3856.29,Maison,4,17,158.32,Non,
1572,34,Femme,123903.0,21,1354.03,Electronique,13,10,70.06,Non,7.0
1573,18,Homme,23650.0,17,85448.4,Sport,13,6,193.99,Non,7.0
1574,42,Femme,65117.0,3,410.65,Sport,11,3,163.67,Oui,10.0
1575,60,Homme,111244.0,1,6434.12,Alimentation,9,15,324.56,Non,10.0
1576,57,Homme,128198.0,29,7423.63,Vêtements,6,6,443.99,Oui,9.0
1577,59,Femme,72772.0,19,7574.22,Electronique,14,3,238.32,Non,2.0
1578,42,Femme,23190.0,29,195890.7,Maison,1,10,378.4,Oui,5.0
1579,56,Femme,68113.0,4,6147.63,Beauté,5,12,90.08,Non,10.0
1580,52,Homme,28789.0,23,53780.299999999996,Sport,5,1,449.58,Non,9.0
1581,20,Homme,52125.0,28,2674.68,Beauté,7,16,93.25,Oui,2.0
1582,67,Homme,118695.0,16,10269.08,Beauté,7,17,112.21,Non,3.0
1583,54,Homme,37459.0,12,3158.12,Beauté,6,10,71.1,Oui,7.0
1584,61,Homme,55418.0,21,12364.26,Alimentation,8,12,168.65,Non,9.0
1585,61,Homme,131904.0,21,3187.68,Beauté,2,19,285.16,Non,3.0
1586,68,Femme,67085.0,13,11575.8,Vêtements,14,8,494.24,Non,10.0
1587,47,Femme,38768.0,17,16542.76,Vêtements,13,8,400.82,Oui,8.0
1588,55,Homme,69961.0,8,946.24,Electronique,13,10,202.61,Non,8.0
1589,51,Femme,101099.0,13,8452.96,Electronique,7,10,296.41,Oui,4.0
1590,29,Femme,142735.0,20,9274.87,Maison,10,18,319.19,Non,6.0
1591,36,Homme,47885.0,26,15842.34,Beauté,7,10,414.91,Oui,8.0
1592,54,Homme,107421.0,5,9411.52,Beauté,4,7,373.5,Oui,9.0
1593,61,Femme,81082.0,18,11393.96,Alimentation,12,4,293.26,Non,2.0
1594,66,Homme,26895.0,15,158449.59999999998,Beauté,10,1,341.21,Non,1.0
1595,34,Homme,70311.0,12,11239.19,Beauté,2,11,378.04,Non,5.0
1596,27,Femme,109494.0,29,7230.16,Beauté,4,19,83.91,Non,10.0
1597,66,Homme,,17,1808.26,Sport,4,5,116.22,Oui,3.0
1598,64,Femme,91017.0,25,14625.32,Sport,12,8,350.52,Oui,
1599,29,Femme,43932.0,15,17435.65,Alimentation,12,2,428.2,Non,1.0
1600,33,Femme,,2,19404.28,Alimentation,6,2,216.45,Oui,4.0
1601,41,Femme,74847.0,6,18539.34,Vêtements,14,14,490.35,Non,6.0
1602,36,Femme,129178.0,17,15968.62,Alimentation,7,9,123.71,Non,2.0
1603,25,Homme,110365.0,16,12905.09,Maison,3,10,220.02,Non,8.0
1604,48,Homme,105468.0,17,15651.06,Vêtements,10,13,201.69,Non,4.0
1605,38,Homme,146065.0,25,8698.47,Beauté,1,1,466.54,Non,
1606,34,Homme,58931.0,20,11936.05,Alimentation,3,14,156.98,Oui,1.0
4685,40,Femme,75823.0,9,7039.13,Maison,9,2,245.98,Non,8.0
1608,54,Femme,,27,6601.51,Alimentation,1,4,109.87,Oui,10.0
1609,33,Homme,135919.0,5,15158.17,Alimentation,13,19,270.21,Non,1.0
1610,23,Femme,101426.0,23,9133.26,Vêtements,8,1,431.55,Non,7.0
1611,25,Homme,38807.0,1,4322.01,Vêtements,2,4,165.94,Non,7.0
1612,42,Homme,31767.0,6,4118.57,Electronique,6,11,409.18,Non,6.0
1613,35,Homme,28071.0,24,171975.3,Vêtements,3,13,457.43,Oui,8.0
1614,42,Femme,73413.0,14,13587.43,Vêtements,7,18,55.02,Oui,10.0
1615,29,Femme,46149.0,17,10966.32,Sport,2,10,383.08,Non,1.0
1616,32,Femme,35540.0,25,8078.68,Alimentation,4,5,142.56,Non,1.0
1617,43,Femme,121212.0,19,8673.27,Vêtements,10,1,104.16,Non,1.0
1618,58,Homme,90248.0,1,1242.96,Alimentation,9,14,308.54,Non,6.0
1619,62,Femme,141443.0,1,9152.71,Alimentation,6,16,358.69,Oui,7.0
1620,43,Femme,111737.0,13,15929.55,Sport,4,18,209.49,Oui,10.0
1621,64,Femme,130494.0,14,7820.93,Alimentation,2,3,38.8,Non,9.0
1622,49,Homme,138571.0,27,7733.27,Maison,10,3,456.18,Oui,10.0
1623,27,Homme,105435.0,6,412.76,Vêtements,14,4,370.76,Oui,5.0
1624,33,Femme,39787.0,27,9210.92,Alimentation,9,7,150.4,Non,1.0
1625,24,Femme,40982.0,6,604.22,Electronique,4,13,258.49,Oui,9.0
1626,34,Femme,139696.0,1,11449.95,Electronique,9,9,33.34,Non,5.0
1627,40,Femme,42606.0,14,10184.99,Sport,14,3,182.86,Oui,6.0
1628,43,Homme,147560.0,3,16816.17,Maison,2,17,270.82,Oui,9.0
1629,38,Femme,,23,11677.43,Vêtements,7,15,268.27,Non,2.0
1630,39,Femme,,10,6536.2,Sport,11,10,119.93,Oui,3.0
1631,24,Femme,,19,10373.0,Electronique,11,15,392.84,Oui,7.0
1632,31,Homme,122795.0,19,14024.16,Maison,5,1,163.45,Oui,3.0
1633,32,Homme,132223.0,19,1969.88,Vêtements,8,10,298.6,Oui,2.0
1634,24,Femme,66936.0,28,12459.37,Alimentation,11,7,150.33,Oui,7.0
1635,26,Femme,113286.0,23,18340.86,Vêtements,14,7,224.08,Non,8.0
1636,68,Femme,28593.0,4,60526.899999999994,Beauté,8,3,119.61,Non,9.0
1637,65,Femme,37358.0,20,12569.84,Vêtements,14,7,323.84,Oui,2.0
1638,25,Femme,102143.0,19,16444.46,Alimentation,14,9,224.28,Non,2.0
1639,67,Homme,57381.0,10,10284.95,Beauté,4,8,27.74,Oui,7.0
1640,40,Homme,141465.0,27,14387.79,Maison,13,3,33.52,Oui,4.0
1641,46,Homme,110347.0,25,6289.11,Sport,4,5,246.14,Non,5.0
1642,35,Femme,,2,6190.56,Maison,8,13,107.95,Oui,1.0
1643,48,Homme,40595.0,4,13384.92,Vêtements,3,13,300.82,Non,6.0
1644,47,Homme,64194.0,24,14137.64,Sport,7,8,215.93,Oui,10.0
1645,69,Homme,69377.0,6,18746.49,Vêtements,8,18,334.12,Oui,8.0
1646,56,Femme,46853.0,7,4574.29,Electronique,8,7,477.15,Non,1.0
1647,52,Femme,93719.0,16,9417.53,Electronique,11,10,273.79,Oui,2.0
1648,35,Homme,40661.0,29,5085.22,Alimentation,10,10,397.94,Non,
1649,59,Femme,70493.0,7,1693.83,Maison,4,11,381.46,Non,2.0
1650,56,Homme,138724.0,18,8124.29,Electronique,9,12,462.46,Oui,9.0
1651,34,Homme,126705.0,20,7544.21,Beauté,10,13,122.73,Oui,6.0
1652,31,Homme,56495.0,26,5481.64,Beauté,4,8,417.12,Non,5.0
1653,48,Homme,33703.0,26,6010.2,Vêtements,8,17,454.65,Oui,7.0
1654,41,Femme,73080.0,22,7272.19,Sport,6,14,208.53,Oui,10.0
1655,52,Femme,50815.0,19,19777.87,Beauté,5,17,170.63,Non,8.0
1656,61,Femme,49565.0,9,15680.86,Vêtements,4,19,476.98,Oui,9.0
1657,62,Femme,83321.0,29,1520.88,Sport,5,16,321.26,Oui,6.0
1658,51,Homme,137491.0,20,17461.02,Electronique,13,9,202.72,Non,5.0
1659,20,Femme,78453.0,10,12702.74,Vêtements,11,10,400.08,Oui,7.0
1660,54,Homme,108478.0,13,17822.82,Sport,1,9,166.15,Oui,2.0
1661,60,Femme,128522.0,18,6900.02,Alimentation,7,1,104.68,Oui,8.0
1662,57,Femme,53161.0,16,9343.93,Maison,8,3,281.11,Oui,4.0
1663,43,Femme,75991.0,22,17934.92,Maison,12,11,291.78,Oui,1.0
1664,40,Homme,134296.0,17,5524.21,Alimentation,9,7,416.36,Oui,3.0
1665,61,Homme,127339.0,22,18318.47,Beauté,13,18,239.37,Non,9.0
1666,56,Homme,29716.0,13,165871.4,Maison,3,13,411.0,Oui,4.0
1667,32,Homme,127099.0,12,19613.1,Sport,9,18,169.43,Oui,10.0
1668,66,Femme,53349.0,10,6552.73,Alimentation,10,16,296.18,Oui,10.0
1669,21,Homne,67098.0,1,4791.49,Beauté,5,16,120.07,Non,3.0
1670,46,Homme,128435.0,8,6684.25,Vêtements,10,10,205.01,Oui,4.0
1671,39,Femme,20132.0,21,190975.3,Vêtements,6,9,431.62,Non,3.0
1672,42,Femme,71990.0,22,6728.16,Sport,1,8,123.67,Non,3.0
1673,30,Homme,133288.0,18,11347.72,Sport,9,19,408.91,Non,2.0
1674,35,Femme,88921.0,2,8133.22,Sport,9,3,155.78,Non,6.0
1675,50,Homme,56538.0,16,7984.78,Maison,6,9,36.56,Non,10.0
1676,33,Femme,120572.0,12,3948.23,Sport,8,2,72.77,Oui,6.0
1677,62,Homme,119279.0,9,10787.88,Alimentation,4,19,378.02,Oui,10.0
1678,59,Homme,125909.0,3,17003.14,Alimentation,5,8,145.79,Oui,4.0
1679,61,Homme,27213.0,22,10847.5,Beauté,5,18,333.99,Oui,8.0
1680,19,Homme,144693.0,26,17795.61,Alimentation,7,8,355.62,Non,6.0
1681,52,Homme,,21,13342.91,Maison,7,5,185.66,Non,8.0
1682,59,Femme,111655.0,28,12373.09,Vêtements,7,6,247.96,Non,6.0
1683,51,Homme,88371.0,4,12555.41,Beauté,5,10,213.81,Non,9.0
1684,47,Homme,88274.0,26,5995.77,Alimentation,4,15,474.73,Non,3.0
1685,30,Homme,127853.0,2,8361.38,Sport,8,4,173.58,Non,3.0
1686,30,Homme,24134.0,8,160058.7,Alimentation,1,3,108.0,Oui,2.0
1687,35,Homme,111428.0,10,6196.98,Electronique,1,9,195.48,Oui,10.0
1688,49,Femme,59601.0,16,9453.4,Beauté,6,16,341.37,Oui,6.0
1689,49,Femme,93889.0,23,490.68,Maison,2,16,354.73,Oui,7.0
1690,52,Homme,35690.0,11,14697.81,Alimentation,12,15,463.55,Non,7.0
1691,56,Femme,21909.0,18,84122.70000000001,Alimentation,3,9,443.24,Non,5.0
1692,63,Homme,111239.0,22,10554.64,Maison,4,17,158.39,Non,6.0
1693,69,Femme,100032.0,14,2382.32,Vêtements,14,12,238.48,Oui,7.0
1694,46,Femme,32062.0,8,19835.11,Sport,2,8,378.69,Oui,2.0
1695,66,Homme,95386.0,23,6119.11,Sport,10,14,459.94,Oui,10.0
1696,46,Femme,113237.0,15,12736.29,Vêtements,7,18,181.84,Oui,7.0
1697,61,Femme,54731.0,17,11666.6,Vêtements,10,12,233.33,Oui,1.0
1698,33,Homme,25153.0,21,157233.3,Electronique,1,14,451.75,Oui,6.0
1699,61,Homme,30481.0,18,5947.36,Maison,3,5,192.07,Non,8.0
1700,64,Femme,119270.0,6,15142.95,Beauté,2,1,250.65,Oui,1.0
1701,27,Femme,86425.0,23,7711.78,Sport,13,13,454.16,Oui,1.0
1702,47,Femme,83600.0,14,8282.1,Vêtements,9,14,405.08,Oui,6.0
1703,42,Homme,104981.0,23,13486.98,Vêtements,8,2,136.85,Non,5.0
1704,56,Femme,91997.0,3,15707.29,Maison,3,16,175.9,Oui,3.0
1705,37,Femme,124470.0,7,13370.65,Beauté,5,5,189.42,Oui,10.0
1706,22,Femme,48205.0,15,18007.6,Vêtements,3,1,458.11,Non,10.0
1707,18,Homme,108887.0,21,5774.66,Electronique,14,12,499.49,Oui,7.0
1708,47,Homme,101542.0,24,18022.27,Beauté,11,19,391.52,Oui,7.0
1709,66,Homme,64149.0,28,2704.18,Electronique,13,10,252.48,Non,7.0
1710,20,Homme,69112.0,16,13224.65,Alimentation,12,12,24.88,Non,6.0
1711,62,Femme,30940.0,16,10997.85,Sport,11,19,354.79,Oui,4.0
1712,31,Homme,79010.0,8,9943.26,Vêtements,12,16,206.89,Non,9.0
1713,47,Femme,96794.0,7,6287.15,Beauté,11,17,323.83,Non,9.0
1714,67,Femme,44485.0,6,10124.28,Electronique,6,13,311.21,Oui,7.0
1715,21,Femme,109299.0,2,3319.29,Sport,5,7,250.8,Non,7.0
1716,35,Femme,144321.0,22,7449.49,Sport,11,3,473.31,Non,8.0
1717,54,Homme,125584.0,13,2063.75,Vêtements,2,5,31.11,Oui,5.0
1718,42,Homme,21067.0,12,114797.5,Sport,14,4,361.82,Non,9.0
1719,65,Homme,40607.0,15,2005.78,Vêtements,10,15,216.72,Oui,6.0
1720,18,Homme,129419.0,27,3290.86,Alimentation,8,17,362.62,Non,7.0
1721,63,Homme,81597.0,9,1800.79,Vêtements,6,12,344.11,Non,7.0
1722,32,Femme,146736.0,2,7688.08,Maison,14,14,24.91,Oui,9.0
1723,26,Homme,94554.0,17,16854.97,Electronique,3,4,156.96,Non,7.0
1724,32,Homne,68521.0,27,18147.24,Maison,13,17,110.76,Non,3.0
1725,66,Homme,132482.0,29,1530.6,Sport,13,11,100.15,Non,6.0
1726,41,Homme,35187.0,5,12727.55,Sport,1,6,369.67,Non,6.0
1727,21,Femme,122911.0,11,13719.27,Sport,5,4,134.98,Non,7.0
1728,29,Femme,23985.0,22,107220.20000000001,Vêtements,12,13,247.87,Oui,6.0
1729,54,Femme,63052.0,19,13373.0,Beauté,11,15,138.55,Non,4.0
1730,54,Homne,39563.0,24,4750.45,Vêtements,2,18,298.51,Oui,6.0
1731,60,Femme,67322.0,7,9843.92,Electronique,13,17,365.88,Non,3.0
1732,23,Homme,122842.0,2,7878.43,Vêtements,2,19,178.92,Non,1.0
1733,56,Femme,81245.0,16,1885.19,Sport,9,10,309.45,Oui,1.0
1734,63,Femme,71514.0,12,12548.57,Alimentation,11,5,415.93,Non,5.0
1735,41,Femme,38608.0,23,9954.78,Electronique,13,12,65.23,Non,8.0
1736,28,Homme,124675.0,15,5575.96,Maison,10,15,361.12,Non,3.0
1737,30,Homme,87262.0,1,9526.34,Alimentation,7,4,175.11,Non,2.0
1738,51,Femme,112118.0,25,15528.43,Electronique,6,8,78.87,Oui,8.0
1739,42,Homme,91327.0,13,16052.99,Electronique,13,17,281.91,Oui,9.0
1740,24,Homme,77225.0,23,13025.57,Sport,1,6,128.61,Non,9.0
1741,69,Femme,93994.0,6,9408.18,Maison,14,16,414.25,Oui,2.0
1742,21,Homme,141701.0,13,11557.42,Vêtements,10,5,40.59,Oui,8.0
1743,25,Homme,37221.0,18,7761.81,Maison,2,14,67.35,Non,2.0
1744,37,Homme,68506.0,3,2618.47,Sport,11,2,270.08,Non,7.0
1745,46,Femme,40968.0,1,7773.85,Sport,7,17,302.69,Oui,8.0
1746,68,Femme,147677.0,15,10653.62,Sport,3,6,370.35,Oui,1.0
1747,62,Femme,102606.0,26,12016.8,Alimentation,2,11,144.45,Oui,8.0
1748,63,Homme,47937.0,13,18722.44,Maison,6,2,424.04,Oui,3.0
1749,27,Femme,82435.0,5,15568.94,Maison,8,1,477.51,Oui,1.0
1750,60,Homme,69508.0,25,3124.65,Electronique,8,5,259.54,Oui,7.0
1751,51,Homme,146695.0,13,3566.23,Beauté,11,8,385.06,Non,10.0
1752,43,Homme,61831.0,22,2099.85,Vêtements,2,4,271.93,Non,3.0
1753,58,Femme,62933.0,5,14789.82,Sport,6,19,53.34,Oui,8.0
1754,66,Femme,67307.0,28,14151.83,Maison,12,5,176.53,Non,9.0
1755,20,Femme,68340.0,19,19728.62,Maison,5,5,61.99,Non,2.0
1756,23,Femme,122951.0,21,10488.27,Electronique,7,16,494.66,Oui,1.0
1757,22,Homme,128306.0,24,16545.66,Vêtements,4,18,129.93,Oui,8.0
1758,22,Femme,106338.0,28,11571.15,Beauté,12,11,325.23,Oui,10.0
1759,64,Homme,63601.0,18,17494.33,Beauté,13,17,156.49,Non,6.0
1760,40,Femme,95956.0,21,14448.32,Sport,2,3,333.56,Oui,10.0
1761,66,Femme,92178.0,22,12893.39,Beauté,10,18,120.99,Non,1.0
1762,26,Femme,105311.0,10,11345.94,Beauté,3,4,396.93,Non,3.0
1763,52,Homme,48754.0,24,14487.11,Vêtements,9,19,73.19,Oui,9.0
1764,37,Homme,63310.0,8,8451.11,Vêtements,10,9,449.67,Non,9.0
1765,66,Homme,89893.0,15,2021.87,Sport,8,5,423.4,Oui,6.0
1766,59,Homme,106799.0,21,895.72,Maison,13,4,345.83,Oui,3.0
1767,52,Homme,140007.0,25,9632.57,Electronique,9,16,52.36,Non,8.0
1768,67,Femme,68367.0,20,12025.9,Sport,5,10,120.11,Oui,6.0
1769,35,Homme,33201.0,28,1669.1,Alimentation,13,9,432.49,Oui,1.0
1770,34,Homme,22739.0,25,58093.8,Beauté,5,16,78.55,Oui,6.0
1771,41,Homme,33231.0,27,6508.44,Electronique,7,17,94.85,Oui,5.0
1772,20,Homme,145610.0,23,11299.63,Maison,7,18,281.12,Oui,8.0
1773,49,Femme,127814.0,22,5641.8,Electro,1,15,151.61,Oui,2.0
1774,52,Homme,62495.0,4,2003.41,Vêtements,12,9,126.6,Non,7.0
1775,55,Femme,41168.0,2,3380.65,Alimentation,14,6,296.39,Oui,6.0
1776,30,Femme,52624.0,24,3561.56,Maison,5,6,198.84,Non,1.0
1777,64,Femme,30635.0,6,16869.63,Alimentation,8,11,87.47,Oui,8.0
1778,42,Homme,29964.0,28,57579.6,Beauté,7,3,276.73,Oui,6.0
1779,26,Femme,47785.0,3,14322.37,Vêtements,11,12,205.77,Non,3.0
1780,21,Homme,115046.0,7,11399.99,Electronique,2,15,372.57,Non,5.0
1781,31,Homme,102797.0,10,19543.07,Vêtements,14,7,69.32,Oui,7.0
1782,54,Homme,104790.0,23,5529.17,Beauté,8,18,317.89,Oui,9.0
1783,51,Homme,96928.0,6,3251.62,Maison,2,15,229.52,Non,4.0
1784,28,Homme,32336.0,16,1135.55,Alimentation,10,8,214.91,Non,2.0
1785,58,Femme,97475.0,2,4895.1,Beauté,1,9,131.5,Non,3.0
1786,20,Femme,47412.0,24,13713.01,Maison,11,15,34.6,Non,7.0
1787,45,Homme,102212.0,17,1796.64,Sport,11,16,426.89,Oui,8.0
1788,46,Femme,95379.0,13,4969.57,Alimentation,14,3,176.68,Non,5.0
1789,26,Homme,65591.0,1,17120.64,Beauté,11,5,346.92,Oui,3.0
1790,20,Femme,81750.0,6,11700.76,Electronique,3,3,474.84,Non,1.0
1791,42,Femme,110648.0,5,1483.48,Electronique,3,2,291.2,Oui,10.0
1792,51,Femme,116134.0,25,1048.89,Maison,6,2,210.63,Non,1.0
1793,29,Femme,55454.0,13,1316.35,Maison,12,4,148.77,Oui,2.0
1794,59,Femme,118537.0,28,18843.31,Electronique,3,3,468.34,Non,5.0
1795,26,Homme,82672.0,23,17012.44,Sport,7,9,347.4,Non,3.0
4159,32,Homme,47228.0,18,16914.31,Vêtements,8,12,339.34,Non,7.0
1797,57,Femme,34429.0,29,18491.91,Electronique,3,9,224.56,Non,2.0
1798,42,Homme,104294.0,12,10154.58,Maison,9,19,425.62,Oui,2.0
1799,22,Femme,87808.0,7,5022.16,Maison,1,12,362.56,Non,3.0
1800,28,Homme,102886.0,15,8086.83,Sport,3,16,155.93,Non,1.0
1801,51,Femme,135577.0,3,14405.4,Electronique,12,1,307.8,Non,2.0
1802,41,Femme,73015.0,16,17533.05,Sport,3,10,226.49,Oui,5.0
1803,32,Femme,108074.0,1,8758.31,Electronique,7,10,23.16,Oui,3.0
1804,55,Homme,88936.0,27,10754.08,Vêtements,11,4,407.66,Non,10.0
1805,25,Homme,100907.0,16,18642.48,Beauté,11,11,78.96,Oui,6.0
1806,22,Femme,77378.0,24,2239.22,Electronique,5,11,264.78,Oui,2.0
1807,65,Femme,57310.0,12,17259.75,Beauté,4,11,181.39,Oui,8.0
1808,43,Homme,121827.0,19,3270.22,Electronique,2,6,184.2,Non,4.0
1809,35,Homme,103683.0,27,9728.84,Vêtements,7,15,249.14,Oui,3.0
1810,23,Homme,88827.0,8,4446.62,Maison,3,2,498.57,Oui,5.0
1811,54,Homme,55256.0,23,12098.66,Beauté,7,3,216.02,Non,8.0
1812,65,Homme,96428.0,12,11215.61,Sport,10,5,107.52,Non,
1813,30,Femme,119862.0,15,7662.15,Electronique,12,11,314.53,Non,1.0
1814,45,Homme,122994.0,2,17279.74,Maison,7,12,133.42,Oui,4.0
1815,22,Femme,58889.0,29,13230.29,Electronique,11,3,70.66,Non,6.0
1816,30,Femme,71428.0,17,14451.98,Sport,2,9,44.08,Oui,6.0
1817,34,Homme,130502.0,7,3098.13,Vêtements,7,3,30.98,Oui,9.0
1818,67,Homme,57207.0,13,17675.0,Alimentation,6,2,226.96,Non,1.0
1819,57,Femme,70255.0,1,3424.1,Electronique,10,6,224.83,Non,5.0
1820,62,Homme,125824.0,6,4533.42,Sport,4,6,109.06,Non,10.0
1821,49,Femme,111531.0,13,2648.3,Alimentation,11,17,396.33,Non,1.0
1822,46,Homme,25409.0,11,88631.5,Electronique,5,8,82.05,Non,6.0
1823,68,Homme,62438.0,10,17765.41,Beauté,12,1,459.35,Non,9.0
1824,20,Homme,130410.0,16,5123.71,Maison,8,8,302.04,Oui,4.0
1825,57,Femme,130238.0,27,7537.69,Maison,5,15,33.26,Non,10.0
1826,51,Homme,115359.0,26,16936.72,Sport,3,18,482.23,Oui,10.0
1827,57,Femme,27869.0,24,123945.20000000001,Beauté,2,13,167.81,Oui,9.0
1828,44,Homme,121260.0,23,15057.17,Vêtements,6,8,235.99,Oui,3.0
1829,30,Femme,76862.0,20,4358.6,Alimentation,6,18,156.45,Oui,7.0
1830,62,Homme,107937.0,17,14358.15,Sport,7,13,369.64,Oui,5.0
1831,50,Femme,45958.0,17,4629.45,Electronique,8,14,253.13,Oui,10.0
1832,23,Femme,96302.0,4,19747.55,Maison,4,15,83.54,Non,1.0
1833,41,Femme,39768.0,5,11241.73,Electronique,12,6,70.02,Oui,7.0
1834,36,Femme,116330.0,28,13943.22,Alimentation,8,1,368.18,Oui,8.0
1835,33,Femme,46145.0,23,2456.19,Beauté,12,7,133.8,Oui,6.0
1836,57,Femme,95622.0,14,5088.05,Beauté,1,1,86.14,Non,1.0
1837,45,Homme,128739.0,20,2880.84,Sport,6,15,259.73,Oui,9.0
1838,50,Femme,46442.0,10,7864.4,Sport,6,6,405.33,Oui,7.0
1839,65,Femme,101948.0,14,5754.3,Beauté,3,5,153.82,Non,6.0
1840,58,Femme,143585.0,28,14685.15,Sport,9,12,152.69,Non,4.0
1841,30,Homme,45596.0,1,2263.31,Beauté,12,3,420.26,Non,3.0
1842,60,Homme,95791.0,11,15065.98,Alimentation,12,14,90.96,Oui,4.0
1843,62,Homme,62406.0,26,1009.53,Sport,5,6,316.03,Non,1.0
1844,42,Femme,60524.0,23,4120.15,Beauté,1,4,478.41,Non,9.0
1845,59,Homme,43332.0,18,15860.1,Sport,7,15,423.83,Non,2.0
1846,53,Homme,130160.0,16,14881.26,Electronique,10,17,49.67,Oui,2.0
